Name	Linge	Juvvashøe	Balestrand	Sandane
Eier	Met.no	Met.no	NIBIO	Met.no
Point ID	22	23	24	25
Network	Rstats	Rstats	Rstats	Rstats
RefSystem	utm-33n	utm-33n	utm-33n	utm-33n
HOH	34	1894	15	51
12.04.1994	-99	-99	-99	-99
13.04.1994	-99	-99	-99	-99
14.04.1994	-99	-99	-99	-99
15.04.1994	-99	-99	-99	-99
16.04.1994	-99	-99	-99	-99
17.04.1994	-99	-99	-99	-99
18.04.1994	-99	-99	-99	-99
19.04.1994	-99	-99	-99	-99
20.04.1994	-99	-99	-99	-99
21.04.1994	-99	-99	-99	-99
22.04.1994	-99	-99	-99	-99
23.04.1994	-99	-99	-99	-99
24.04.1994	-99	-99	-99	-99
25.04.1994	-99	-99	-99	-99
26.04.1994	-99	-99	-99	-99
27.04.1994	-99	-99	-99	-99
28.04.1994	-99	-99	-99	-99
29.04.1994	-99	-99	-99	-99
30.04.1994	-99	-99	-99	-99
01.05.1994	-99	-99	-99	-99
02.05.1994	-99	-99	-99	-99
03.05.1994	-99	-99	-99	-99
04.05.1994	-99	-99	-99	-99
05.05.1994	-99	-99	-99	-99
06.05.1994	-99	-99	-99	-99
07.05.1994	-99	-99	-99	-99
08.05.1994	-99	-99	-99	-99
09.05.1994	-99	-99	-99	-99
10.05.1994	-99	-99	-99	-99
11.05.1994	-99	-99	-99	-99
12.05.1994	-99	-99	-99	-99
13.05.1994	-99	-99	-99	-99
14.05.1994	-99	-99	-99	-99
15.05.1994	-99	-99	-99	-99
16.05.1994	-99	-99	-99	-99
17.05.1994	-99	-99	-99	-99
18.05.1994	-99	-99	-99	-99
19.05.1994	-99	-99	-99	-99
20.05.1994	-99	-99	-99	-99
21.05.1994	-99	-99	-99	-99
22.05.1994	-99	-99	-99	-99
23.05.1994	-99	-99	-99	-99
24.05.1994	-99	-99	-99	-99
25.05.1994	-99	-99	-99	-99
26.05.1994	-99	-99	-99	-99
27.05.1994	-99	-99	-99	-99
28.05.1994	-99	-99	-99	-99
29.05.1994	-99	-99	-99	-99
30.05.1994	-99	-99	-99	-99
31.05.1994	-99	-99	-99	-99
01.06.1994	-99	-99	-99	-99
02.06.1994	-99	-99	-99	-99
03.06.1994	-99	-99	-99	-99
04.06.1994	-99	-99	-99	-99
05.06.1994	-99	-99	-99	-99
06.06.1994	-99	-99	-99	-99
07.06.1994	-99	-99	-99	-99
08.06.1994	-99	-99	-99	-99
09.06.1994	-99	-99	-99	-99
10.06.1994	-99	-99	-99	-99
11.06.1994	-99	-99	-99	-99
12.06.1994	-99	-99	-99	-99
13.06.1994	-99	-99	-99	-99
14.06.1994	-99	-99	-99	-99
15.06.1994	-99	-99	-99	-99
16.06.1994	-99	-99	-99	-99
17.06.1994	-99	-99	-99	-99
18.06.1994	-99	-99	-99	-99
19.06.1994	-99	-99	-99	-99
20.06.1994	-99	-99	-99	-99
21.06.1994	-99	-99	-99	-99
22.06.1994	-99	-99	-99	-99
23.06.1994	-99	-99	-99	-99
24.06.1994	-99	-99	-99	-99
25.06.1994	-99	-99	-99	-99
26.06.1994	-99	-99	-99	-99
27.06.1994	-99	-99	-99	-99
28.06.1994	-99	-99	-99	-99
29.06.1994	-99	-99	-99	-99
30.06.1994	-99	-99	-99	-99
01.07.1994	-99	-99	-99	-99
02.07.1994	-99	-99	-99	-99
03.07.1994	-99	-99	-99	-99
04.07.1994	-99	-99	-99	-99
05.07.1994	-99	-99	-99	-99
06.07.1994	-99	-99	-99	-99
07.07.1994	-99	-99	-99	-99
08.07.1994	-99	-99	-99	-99
09.07.1994	-99	-99	-99	-99
10.07.1994	-99	-99	-99	-99
11.07.1994	-99	-99	-99	-99
12.07.1994	-99	-99	-99	-99
13.07.1994	-99	-99	-99	-99
14.07.1994	-99	-99	-99	-99
15.07.1994	-99	-99	-99	-99
16.07.1994	-99	-99	-99	-99
17.07.1994	-99	-99	-99	-99
18.07.1994	-99	-99	-99	-99
19.07.1994	-99	-99	-99	-99
20.07.1994	-99	-99	-99	-99
21.07.1994	-99	-99	-99	-99
22.07.1994	-99	-99	-99	-99
23.07.1994	-99	-99	-99	-99
24.07.1994	-99	-99	-99	-99
25.07.1994	-99	-99	-99	-99
26.07.1994	-99	-99	-99	-99
27.07.1994	-99	-99	-99	-99
28.07.1994	-99	-99	-99	-99
29.07.1994	-99	-99	-99	-99
30.07.1994	-99	-99	-99	-99
31.07.1994	-99	-99	-99	-99
01.08.1994	-99	-99	-99	-99
02.08.1994	-99	-99	-99	-99
03.08.1994	-99	-99	-99	-99
04.08.1994	-99	-99	-99	-99
05.08.1994	-99	-99	-99	-99
06.08.1994	-99	-99	-99	-99
07.08.1994	-99	-99	-99	-99
08.08.1994	-99	-99	-99	-99
09.08.1994	-99	-99	-99	-99
10.08.1994	-99	-99	-99	-99
11.08.1994	-99	-99	-99	-99
12.08.1994	-99	-99	-99	-99
13.08.1994	-99	-99	-99	-99
14.08.1994	-99	-99	-99	-99
15.08.1994	-99	-99	-99	-99
16.08.1994	-99	-99	-99	-99
17.08.1994	-99	-99	-99	-99
18.08.1994	-99	-99	-99	-99
19.08.1994	-99	-99	-99	-99
20.08.1994	-99	-99	-99	-99
21.08.1994	-99	-99	-99	-99
22.08.1994	-99	-99	-99	-99
23.08.1994	-99	-99	-99	-99
24.08.1994	-99	-99	-99	-99
25.08.1994	-99	-99	-99	-99
26.08.1994	-99	-99	-99	-99
27.08.1994	-99	-99	-99	-99
28.08.1994	-99	-99	-99	-99
29.08.1994	-99	-99	-99	-99
30.08.1994	-99	-99	-99	-99
31.08.1994	-99	-99	-99	-99
01.09.1994	-99	-99	-99	-99
02.09.1994	-99	-99	-99	-99
03.09.1994	-99	-99	-99	-99
04.09.1994	-99	-99	-99	-99
05.09.1994	-99	-99	-99	-99
06.09.1994	-99	-99	-99	-99
07.09.1994	-99	-99	-99	-99
08.09.1994	-99	-99	-99	-99
09.09.1994	-99	-99	-99	-99
10.09.1994	-99	-99	-99	-99
11.09.1994	-99	-99	-99	-99
12.09.1994	-99	-99	-99	-99
13.09.1994	-99	-99	-99	-99
14.09.1994	-99	-99	-99	-99
15.09.1994	-99	-99	-99	-99
16.09.1994	-99	-99	-99	-99
17.09.1994	-99	-99	-99	-99
18.09.1994	-99	-99	-99	-99
19.09.1994	-99	-99	-99	-99
20.09.1994	-99	-99	-99	-99
21.09.1994	-99	-99	-99	-99
22.09.1994	-99	-99	-99	-99
23.09.1994	-99	-99	-99	-99
24.09.1994	-99	-99	-99	-99
25.09.1994	-99	-99	-99	-99
26.09.1994	-99	-99	-99	-99
27.09.1994	-99	-99	-99	-99
28.09.1994	-99	-99	-99	-99
29.09.1994	-99	-99	-99	-99
30.09.1994	-99	-99	-99	-99
01.10.1994	-99	-99	-99	-99
02.10.1994	-99	-99	-99	-99
03.10.1994	-99	-99	-99	-99
04.10.1994	-99	-99	-99	-99
05.10.1994	-99	-99	-99	-99
06.10.1994	-99	-99	-99	-99
07.10.1994	-99	-99	-99	-99
08.10.1994	-99	-99	-99	-99
09.10.1994	-99	-99	-99	-99
10.10.1994	-99	-99	-99	-99
11.10.1994	-99	-99	-99	-99
12.10.1994	-99	-99	-99	-99
13.10.1994	-99	-99	-99	-99
14.10.1994	-99	-99	-99	-99
15.10.1994	-99	-99	-99	-99
16.10.1994	-99	-99	-99	-99
17.10.1994	-99	-99	-99	-99
18.10.1994	-99	-99	-99	-99
19.10.1994	-99	-99	-99	-99
20.10.1994	-99	-99	-99	-99
21.10.1994	-99	-99	-99	-99
22.10.1994	-99	-99	-99	-99
23.10.1994	-99	-99	-99	-99
24.10.1994	-99	-99	-99	-99
25.10.1994	-99	-99	-99	-99
26.10.1994	-99	-99	-99	-99
27.10.1994	-99	-99	-99	-99
28.10.1994	-99	-99	-99	-99
29.10.1994	-99	-99	-99	-99
30.10.1994	-99	-99	-99	-99
31.10.1994	-99	-99	-99	-99
01.11.1994	-99	-99	-99	-99
02.11.1994	-99	-99	-99	-99
03.11.1994	-99	-99	-99	-99
04.11.1994	-99	-99	-99	-99
05.11.1994	-99	-99	-99	-99
06.11.1994	-99	-99	-99	-99
07.11.1994	-99	-99	-99	-99
08.11.1994	-99	-99	-99	-99
09.11.1994	-99	-99	-99	-99
10.11.1994	-99	-99	-99	-99
11.11.1994	-99	-99	-99	-99
12.11.1994	-99	-99	-99	-99
13.11.1994	-99	-99	-99	-99
14.11.1994	-99	-99	-99	-99
15.11.1994	-99	-99	-99	-99
16.11.1994	-99	-99	-99	-99
17.11.1994	-99	-99	-99	-99
18.11.1994	-99	-99	-99	-99
19.11.1994	-99	-99	-99	-99
20.11.1994	-99	-99	-99	-99
21.11.1994	-99	-99	-99	-99
22.11.1994	-99	-99	-99	-99
23.11.1994	-99	-99	-99	-99
24.11.1994	-99	-99	-99	-99
25.11.1994	-99	-99	-99	-99
26.11.1994	-99	-99	-99	-99
27.11.1994	-99	-99	-99	-99
28.11.1994	-99	-99	-99	-99
29.11.1994	-99	-99	-99	-99
30.11.1994	-99	-99	-99	-99
01.12.1994	-99	-99	-99	-99
02.12.1994	-99	-99	-99	-99
03.12.1994	-99	-99	-99	-99
04.12.1994	-99	-99	-99	-99
05.12.1994	-99	-99	-99	-99
06.12.1994	-99	-99	-99	-99
07.12.1994	-99	-99	-99	-99
08.12.1994	-99	-99	-99	-99
09.12.1994	-99	-99	-99	-99
10.12.1994	-99	-99	-99	-99
11.12.1994	-99	-99	-99	-99
12.12.1994	-99	-99	-99	-99
13.12.1994	-99	-99	-99	-99
14.12.1994	-99	-99	-99	-99
15.12.1994	-99	-99	-99	-99
16.12.1994	-99	-99	-99	-99
17.12.1994	-99	-99	-99	-99
18.12.1994	-99	-99	-99	-99
19.12.1994	-99	-99	-99	-99
20.12.1994	-99	-99	-99	-99
21.12.1994	-99	-99	-99	-99
22.12.1994	-99	-99	-99	-99
23.12.1994	-99	-99	-99	-99
24.12.1994	-99	-99	-99	-99
25.12.1994	-99	-99	-99	-99
26.12.1994	-99	-99	-99	-99
27.12.1994	-99	-99	-99	-99
28.12.1994	-99	-99	-99	-99
29.12.1994	-99	-99	-99	-99
30.12.1994	-99	-99	-99	-99
31.12.1994	-99	-99	-99	-99
01.01.1995	-99	-99	-99	-99
02.01.1995	-99	-99	-99	-99
03.01.1995	-99	-99	-99	-99
04.01.1995	-99	-99	-99	-99
05.01.1995	-99	-99	-99	-99
06.01.1995	-99	-99	-99	-99
07.01.1995	-99	-99	-99	-99
08.01.1995	-99	-99	-99	-99
09.01.1995	-99	-99	-99	-99
10.01.1995	-99	-99	-99	-99
11.01.1995	-99	-99	-99	-99
12.01.1995	-99	-99	-99	-99
13.01.1995	-99	-99	-99	-99
14.01.1995	-99	-99	-99	-99
15.01.1995	-99	-99	-99	-99
16.01.1995	-99	-99	-99	-99
17.01.1995	-99	-99	-99	-99
18.01.1995	-99	-99	-99	-99
19.01.1995	-99	-99	-99	-99
20.01.1995	-99	-99	-99	-99
21.01.1995	-99	-99	-99	-99
22.01.1995	-99	-99	-99	-99
23.01.1995	-99	-99	-99	-99
24.01.1995	-99	-99	-99	-99
25.01.1995	-99	-99	-99	-99
26.01.1995	-99	-99	-99	-99
27.01.1995	-99	-99	-99	-99
28.01.1995	-99	-99	-99	-99
29.01.1995	-99	-99	-99	-99
30.01.1995	-99	-99	-99	-99
31.01.1995	-99	-99	-99	-99
01.02.1995	-99	-99	-99	-99
02.02.1995	-99	-99	-99	-99
03.02.1995	-99	-99	-99	-99
04.02.1995	-99	-99	-99	-99
05.02.1995	-99	-99	-99	-99
06.02.1995	-99	-99	-99	-99
07.02.1995	-99	-99	-99	-99
08.02.1995	-99	-99	-99	-99
09.02.1995	-99	-99	-99	-99
10.02.1995	-99	-99	-99	-99
11.02.1995	-99	-99	-99	-99
12.02.1995	-99	-99	-99	-99
13.02.1995	-99	-99	-99	-99
14.02.1995	-99	-99	-99	-99
15.02.1995	-99	-99	-99	-99
16.02.1995	-99	-99	-99	-99
17.02.1995	-99	-99	-99	-99
18.02.1995	-99	-99	-99	-99
19.02.1995	-99	-99	-99	-99
20.02.1995	-99	-99	-99	-99
21.02.1995	-99	-99	-99	-99
22.02.1995	-99	-99	-99	-99
23.02.1995	-99	-99	-99	-99
24.02.1995	-99	-99	-99	-99
25.02.1995	-99	-99	-99	-99
26.02.1995	-99	-99	-99	-99
27.02.1995	-99	-99	-99	-99
28.02.1995	-99	-99	-99	-99
01.03.1995	-99	-99	-99	-99
02.03.1995	-99	-99	-99	-99
03.03.1995	-99	-99	-99	-99
04.03.1995	-99	-99	-99	-99
05.03.1995	-99	-99	-99	-99
06.03.1995	-99	-99	-99	-99
07.03.1995	-99	-99	-99	-99
08.03.1995	-99	-99	-99	-99
09.03.1995	-99	-99	-99	-99
10.03.1995	-99	-99	-99	-99
11.03.1995	-99	-99	-99	-99
12.03.1995	-99	-99	-99	-99
13.03.1995	-99	-99	-99	-99
14.03.1995	-99	-99	-99	-99
15.03.1995	-99	-99	-99	-99
16.03.1995	-99	-99	-99	-99
17.03.1995	-99	-99	-99	-99
18.03.1995	-99	-99	-99	-99
19.03.1995	-99	-99	-99	-99
20.03.1995	-99	-99	-99	-99
21.03.1995	-99	-99	-99	-99
22.03.1995	-99	-99	-99	-99
23.03.1995	-99	-99	-99	-99
24.03.1995	-99	-99	-99	-99
25.03.1995	-99	-99	-99	-99
26.03.1995	-99	-99	-99	-99
27.03.1995	-99	-99	-99	-99
28.03.1995	-99	-99	-99	-99
29.03.1995	-99	-99	-99	-99
30.03.1995	-99	-99	-99	-99
31.03.1995	-99	-99	-99	-99
01.04.1995	-99	-99	-99	-99
02.04.1995	-99	-99	-99	-99
03.04.1995	-99	-99	-99	-99
04.04.1995	-99	-99	-99	-99
05.04.1995	-99	-99	-99	-99
06.04.1995	-99	-99	-99	-99
07.04.1995	-99	-99	-99	-99
08.04.1995	-99	-99	-99	-99
09.04.1995	-99	-99	-99	-99
10.04.1995	-99	-99	-99	-99
11.04.1995	-99	-99	-99	-99
12.04.1995	-99	-99	-99	-99
13.04.1995	-99	-99	-99	-99
14.04.1995	-99	-99	-99	-99
15.04.1995	-99	-99	-99	-99
16.04.1995	-99	-99	-99	-99
17.04.1995	-99	-99	-99	-99
18.04.1995	-99	-99	-99	-99
19.04.1995	-99	-99	-99	-99
20.04.1995	-99	-99	-99	-99
21.04.1995	-99	-99	-99	-99
22.04.1995	-99	-99	-99	-99
23.04.1995	-99	-99	-99	-99
24.04.1995	-99	-99	-99	-99
25.04.1995	-99	-99	-99	-99
26.04.1995	-99	-99	-99	-99
27.04.1995	-99	-99	-99	-99
28.04.1995	-99	-99	-99	-99
29.04.1995	-99	-99	-99	-99
30.04.1995	-99	-99	-99	-99
01.05.1995	-99	-99	-99	-99
02.05.1995	-99	-99	-99	-99
03.05.1995	-99	-99	-99	-99
04.05.1995	-99	-99	-99	-99
05.05.1995	-99	-99	-99	-99
06.05.1995	-99	-99	-99	-99
07.05.1995	-99	-99	-99	-99
08.05.1995	-99	-99	-99	-99
09.05.1995	-99	-99	-99	-99
10.05.1995	-99	-99	-99	-99
11.05.1995	-99	-99	-99	-99
12.05.1995	-99	-99	-99	-99
13.05.1995	-99	-99	-99	-99
14.05.1995	-99	-99	-99	-99
15.05.1995	-99	-99	-99	-99
16.05.1995	-99	-99	-99	-99
17.05.1995	-99	-99	-99	-99
18.05.1995	-99	-99	-99	-99
19.05.1995	-99	-99	-99	-99
20.05.1995	-99	-99	-99	-99
21.05.1995	-99	-99	-99	-99
22.05.1995	-99	-99	-99	-99
23.05.1995	-99	-99	-99	-99
24.05.1995	-99	-99	-99	-99
25.05.1995	-99	-99	-99	-99
26.05.1995	-99	-99	-99	-99
27.05.1995	-99	-99	-99	-99
28.05.1995	-99	-99	-99	-99
29.05.1995	-99	-99	-99	-99
30.05.1995	-99	-99	-99	-99
31.05.1995	-99	-99	-99	-99
01.06.1995	-99	-99	-99	-99
02.06.1995	-99	-99	-99	-99
03.06.1995	-99	-99	-99	-99
04.06.1995	-99	-99	-99	-99
05.06.1995	-99	-99	-99	-99
06.06.1995	-99	-99	-99	-99
07.06.1995	-99	-99	-99	-99
08.06.1995	-99	-99	-99	-99
09.06.1995	-99	-99	-99	-99
10.06.1995	-99	-99	-99	-99
11.06.1995	-99	-99	-99	-99
12.06.1995	-99	-99	-99	-99
13.06.1995	-99	-99	-99	-99
14.06.1995	-99	-99	-99	-99
15.06.1995	-99	-99	-99	-99
16.06.1995	-99	-99	-99	-99
17.06.1995	-99	-99	-99	-99
18.06.1995	-99	-99	-99	-99
19.06.1995	-99	-99	-99	-99
20.06.1995	-99	-99	-99	-99
21.06.1995	-99	-99	-99	-99
22.06.1995	-99	-99	-99	-99
23.06.1995	-99	-99	-99	-99
24.06.1995	-99	-99	-99	-99
25.06.1995	-99	-99	-99	-99
26.06.1995	-99	-99	-99	-99
27.06.1995	-99	-99	-99	-99
28.06.1995	-99	-99	-99	-99
29.06.1995	-99	-99	-99	-99
30.06.1995	-99	-99	-99	-99
01.07.1995	-99	-99	-99	-99
02.07.1995	-99	-99	-99	-99
03.07.1995	-99	-99	-99	-99
04.07.1995	-99	-99	-99	-99
05.07.1995	-99	-99	-99	-99
06.07.1995	-99	-99	-99	-99
07.07.1995	-99	-99	-99	-99
08.07.1995	-99	-99	-99	-99
09.07.1995	-99	-99	-99	-99
10.07.1995	-99	-99	-99	-99
11.07.1995	-99	-99	-99	-99
12.07.1995	-99	-99	-99	-99
13.07.1995	-99	-99	-99	-99
14.07.1995	-99	-99	-99	-99
15.07.1995	-99	-99	-99	-99
16.07.1995	-99	-99	-99	-99
17.07.1995	-99	-99	-99	-99
18.07.1995	-99	-99	-99	-99
19.07.1995	-99	-99	-99	-99
20.07.1995	-99	-99	-99	-99
21.07.1995	-99	-99	-99	-99
22.07.1995	-99	-99	-99	-99
23.07.1995	-99	-99	-99	-99
24.07.1995	-99	-99	-99	-99
25.07.1995	-99	-99	-99	-99
26.07.1995	-99	-99	-99	-99
27.07.1995	-99	-99	-99	-99
28.07.1995	-99	-99	-99	-99
29.07.1995	-99	-99	-99	-99
30.07.1995	-99	-99	-99	-99
31.07.1995	-99	-99	-99	-99
01.08.1995	-99	-99	-99	-99
02.08.1995	-99	-99	-99	-99
03.08.1995	-99	-99	-99	-99
04.08.1995	-99	-99	-99	-99
05.08.1995	-99	-99	-99	-99
06.08.1995	-99	-99	-99	-99
07.08.1995	-99	-99	-99	-99
08.08.1995	-99	-99	-99	-99
09.08.1995	-99	-99	-99	-99
10.08.1995	-99	-99	-99	-99
11.08.1995	-99	-99	-99	-99
12.08.1995	-99	-99	-99	-99
13.08.1995	-99	-99	-99	-99
14.08.1995	-99	-99	-99	-99
15.08.1995	-99	-99	-99	-99
16.08.1995	-99	-99	-99	-99
17.08.1995	-99	-99	-99	-99
18.08.1995	-99	-99	-99	-99
19.08.1995	-99	-99	-99	-99
20.08.1995	-99	-99	-99	-99
21.08.1995	-99	-99	-99	-99
22.08.1995	-99	-99	-99	-99
23.08.1995	-99	-99	-99	-99
24.08.1995	-99	-99	-99	-99
25.08.1995	-99	-99	-99	-99
26.08.1995	-99	-99	-99	-99
27.08.1995	-99	-99	-99	-99
28.08.1995	-99	-99	-99	-99
29.08.1995	-99	-99	-99	-99
30.08.1995	-99	-99	-99	-99
31.08.1995	-99	-99	-99	-99
01.09.1995	-99	-99	-99	-99
02.09.1995	-99	-99	-99	-99
03.09.1995	-99	-99	-99	-99
04.09.1995	-99	-99	-99	-99
05.09.1995	-99	-99	-99	-99
06.09.1995	-99	-99	-99	-99
07.09.1995	-99	-99	-99	-99
08.09.1995	-99	-99	-99	-99
09.09.1995	-99	-99	-99	-99
10.09.1995	-99	-99	-99	-99
11.09.1995	-99	-99	-99	-99
12.09.1995	-99	-99	-99	-99
13.09.1995	-99	-99	-99	-99
14.09.1995	-99	-99	-99	-99
15.09.1995	-99	-99	-99	-99
16.09.1995	-99	-99	-99	-99
17.09.1995	-99	-99	-99	-99
18.09.1995	-99	-99	-99	-99
19.09.1995	-99	-99	-99	-99
20.09.1995	-99	-99	-99	-99
21.09.1995	-99	-99	-99	-99
22.09.1995	-99	-99	-99	-99
23.09.1995	-99	-99	-99	-99
24.09.1995	-99	-99	-99	-99
25.09.1995	-99	-99	-99	-99
26.09.1995	-99	-99	-99	-99
27.09.1995	-99	-99	-99	-99
28.09.1995	-99	-99	-99	-99
29.09.1995	-99	-99	-99	-99
30.09.1995	-99	-99	-99	-99
01.10.1995	-99	-99	-99	-99
02.10.1995	-99	-99	-99	-99
03.10.1995	-99	-99	-99	-99
04.10.1995	-99	-99	-99	-99
05.10.1995	-99	-99	-99	-99
06.10.1995	-99	-99	-99	-99
07.10.1995	-99	-99	-99	-99
08.10.1995	-99	-99	-99	-99
09.10.1995	-99	-99	-99	-99
10.10.1995	-99	-99	-99	-99
11.10.1995	-99	-99	-99	-99
12.10.1995	-99	-99	-99	-99
13.10.1995	-99	-99	-99	-99
14.10.1995	-99	-99	-99	-99
15.10.1995	-99	-99	-99	-99
16.10.1995	-99	-99	-99	-99
17.10.1995	-99	-99	-99	-99
18.10.1995	-99	-99	-99	-99
19.10.1995	-99	-99	-99	-99
20.10.1995	-99	-99	-99	-99
21.10.1995	-99	-99	-99	-99
22.10.1995	-99	-99	-99	-99
23.10.1995	-99	-99	-99	-99
24.10.1995	-99	-99	-99	-99
25.10.1995	-99	-99	-99	-99
26.10.1995	-99	-99	-99	-99
27.10.1995	-99	-99	-99	-99
28.10.1995	-99	-99	-99	-99
29.10.1995	-99	-99	-99	-99
30.10.1995	-99	-99	-99	-99
31.10.1995	-99	-99	-99	-99
01.11.1995	-99	-99	-99	-99
02.11.1995	-99	-99	-99	-99
03.11.1995	-99	-99	-99	-99
04.11.1995	-99	-99	-99	-99
05.11.1995	-99	-99	-99	-99
06.11.1995	-99	-99	-99	-99
07.11.1995	-99	-99	-99	-99
08.11.1995	-99	-99	-99	-99
09.11.1995	-99	-99	-99	-99
10.11.1995	-99	-99	-99	-99
11.11.1995	-99	-99	-99	-99
12.11.1995	-99	-99	-99	-99
13.11.1995	-99	-99	-99	-99
14.11.1995	-99	-99	-99	-99
15.11.1995	-99	-99	-99	-99
16.11.1995	-99	-99	-99	-99
17.11.1995	-99	-99	-99	-99
18.11.1995	-99	-99	-99	-99
19.11.1995	-99	-99	-99	-99
20.11.1995	-99	-99	-99	-99
21.11.1995	-99	-99	-99	-99
22.11.1995	-99	-99	-99	-99
23.11.1995	-99	-99	-99	-99
24.11.1995	-99	-99	-99	-99
25.11.1995	-99	-99	-99	-99
26.11.1995	-99	-99	-99	-99
27.11.1995	-99	-99	-99	-99
28.11.1995	-99	-99	-99	-99
29.11.1995	-99	-99	-99	-99
30.11.1995	-99	-99	-99	-99
01.12.1995	-99	-99	-99	-99
02.12.1995	-99	-99	-99	-99
03.12.1995	-99	-99	-99	-99
04.12.1995	-99	-99	-99	-99
05.12.1995	-99	-99	-99	-99
06.12.1995	-99	-99	-99	-99
07.12.1995	-99	-99	-99	-99
08.12.1995	-99	-99	-99	-99
09.12.1995	-99	-99	-99	-99
10.12.1995	-99	-99	-99	-99
11.12.1995	-99	-99	-99	-99
12.12.1995	-99	-99	-99	-99
13.12.1995	-99	-99	-99	-99
14.12.1995	-99	-99	-99	-99
15.12.1995	-99	-99	-99	-99
16.12.1995	-99	-99	-99	-99
17.12.1995	-99	-99	-99	-99
18.12.1995	-99	-99	-99	-99
19.12.1995	-99	-99	-99	-99
20.12.1995	-99	-99	-99	-99
21.12.1995	-99	-99	-99	-99
22.12.1995	-99	-99	-99	-99
23.12.1995	-99	-99	-99	-99
24.12.1995	-99	-99	-99	-99
25.12.1995	-99	-99	-99	-99
26.12.1995	-99	-99	-99	-99
27.12.1995	-99	-99	-99	-99
28.12.1995	-99	-99	-99	-99
29.12.1995	-99	-99	-99	-99
30.12.1995	-99	-99	-99	-99
31.12.1995	-99	-99	-99	-99
01.01.1996	-99	-99	-99	-99
02.01.1996	-99	-99	-99	-99
03.01.1996	-99	-99	-99	-99
04.01.1996	-99	-99	-99	-99
05.01.1996	-99	-99	-99	-99
06.01.1996	-99	-99	-99	-99
07.01.1996	-99	-99	-99	-99
08.01.1996	-99	-99	-99	-99
09.01.1996	-99	-99	-99	-99
10.01.1996	-99	-99	-99	-99
11.01.1996	-99	-99	-99	-99
12.01.1996	-99	-99	-99	-99
13.01.1996	-99	-99	-99	-99
14.01.1996	-99	-99	-99	-99
15.01.1996	-99	-99	-99	-99
16.01.1996	-99	-99	-99	-99
17.01.1996	-99	-99	-99	-99
18.01.1996	-99	-99	-99	-99
19.01.1996	-99	-99	-99	-99
20.01.1996	-99	-99	-99	-99
21.01.1996	-99	-99	-99	-99
22.01.1996	-99	-99	-99	-99
23.01.1996	-99	-99	-99	-99
24.01.1996	-99	-99	-99	-99
25.01.1996	-99	-99	-99	-99
26.01.1996	-99	-99	-99	-99
27.01.1996	-99	-99	-99	-99
28.01.1996	-99	-99	-99	-99
29.01.1996	-99	-99	-99	-99
30.01.1996	-99	-99	-99	-99
31.01.1996	-99	-99	-99	-99
01.02.1996	-99	-99	-99	-99
02.02.1996	-99	-99	-99	-99
03.02.1996	-99	-99	-99	-99
04.02.1996	-99	-99	-99	-99
05.02.1996	-99	-99	-99	-99
06.02.1996	-99	-99	-99	-99
07.02.1996	-99	-99	-99	-99
08.02.1996	-99	-99	-99	-99
09.02.1996	-99	-99	-99	-99
10.02.1996	-99	-99	-99	-99
11.02.1996	-99	-99	-99	-99
12.02.1996	-99	-99	-99	-99
13.02.1996	-99	-99	-99	-99
14.02.1996	-99	-99	-99	-99
15.02.1996	-99	-99	-99	-99
16.02.1996	-99	-99	-99	-99
17.02.1996	-99	-99	-99	-99
18.02.1996	-99	-99	-99	-99
19.02.1996	-99	-99	-99	-99
20.02.1996	-99	-99	-99	-99
21.02.1996	-99	-99	-99	-99
22.02.1996	-99	-99	-99	-99
23.02.1996	-99	-99	-99	-99
24.02.1996	-99	-99	-99	-99
25.02.1996	-99	-99	-99	-99
26.02.1996	-99	-99	-99	-99
27.02.1996	-99	-99	-99	-99
28.02.1996	-99	-99	-99	-99
29.02.1996	-99	-99	-99	-99
01.03.1996	-99	-99	-99	-99
02.03.1996	-99	-99	-99	-99
03.03.1996	-99	-99	-99	-99
04.03.1996	-99	-99	-99	-99
05.03.1996	-99	-99	-99	-99
06.03.1996	-99	-99	-99	-99
07.03.1996	-99	-99	-99	-99
08.03.1996	-99	-99	-99	-99
09.03.1996	-99	-99	-99	-99
10.03.1996	-99	-99	-99	-99
11.03.1996	-99	-99	-99	-99
12.03.1996	-99	-99	-99	-99
13.03.1996	-99	-99	-99	-99
14.03.1996	-99	-99	-99	-99
15.03.1996	-99	-99	-99	-99
16.03.1996	-99	-99	-99	-99
17.03.1996	-99	-99	-99	-99
18.03.1996	-99	-99	-99	-99
19.03.1996	-99	-99	-99	-99
20.03.1996	-99	-99	-99	-99
21.03.1996	-99	-99	-99	-99
22.03.1996	-99	-99	-99	-99
23.03.1996	-99	-99	-99	-99
24.03.1996	-99	-99	-99	-99
25.03.1996	-99	-99	-99	-99
26.03.1996	-99	-99	-99	-99
27.03.1996	-99	-99	-99	-99
28.03.1996	-99	-99	-99	-99
29.03.1996	-99	-99	-99	-99
30.03.1996	-99	-99	-99	-99
31.03.1996	-99	-99	-99	-99
01.04.1996	-99	-99	-99	-99
02.04.1996	-99	-99	-99	-99
03.04.1996	-99	-99	-99	-99
04.04.1996	-99	-99	-99	-99
05.04.1996	-99	-99	-99	-99
06.04.1996	-99	-99	-99	-99
07.04.1996	-99	-99	-99	-99
08.04.1996	-99	-99	-99	-99
09.04.1996	-99	-99	-99	-99
10.04.1996	-99	-99	-99	-99
